Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
3.600,33,0,1,1,1,,,,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,57.30,5736.00,100.00,1015.00,68.00,458.00,40.00,68.00,11.00
3.700,34,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,62.20,6226.00,112.00,1105.00,78.00,498.00,46.00,74.00,11.00
3.800,35,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,67.00,6704.00,124.00,1190.00,86.00,536.00,52.00,80.00,11.00
3.900,36,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,71.60,7165.00,134.00,1275.00,96.00,572.00,60.00,85.00,11.00
4.000,37,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,76.00,7604.00,144.00,1355.00,104.00,608.00,66.00,91.00,11.00
4.100,38,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,76.00,7604.00,144.00,1355.00,104.00,608.00,66.00,91.00,11.00
4.200,39,0,1,1,1,,,,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,80.10,8017.00,154.00,1430.00,112.00,640.00,72.00,96.00,11.00
4.400,40,0,1,1,1,,,,-0.018592,-0.028458,-0.038325,-0.003792,-0.018592,87.40,8749.00,170.00,1565.00,126.00,698.00,82.00,104.00,11.00
4.500,41,0,1,1,1,,,,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,90.60,9060.00,178.00,1620.00,132.00,724.00,86.00,108.00,11.00
4.600,42,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,-0.003792,-0.018592,93.30,9331.00,184.00,1670.00,136.00,746.00,90.00,111.00,11.00
4.700,43,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,0.001141,-0.018592,95.50,9559.00,188.00,1710.00,140.00,764.00,92.00,114.00,11.00
4.800,44,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,-0.003792,-0.018592,97.40,9741.00,194.00,1745.00,144.00,778.00,96.00,116.00,11.00
4.900,45,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,98.70,9876.00,196.00,1770.00,146.00,790.00,98.00,118.00,11.00
5.000,46,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.038325,0.001141,-0.018592,99.60,9962.00,198.00,1785.00,148.00,796.00,98.00,119.00,11.00
5.200,47,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,0.001141,-0.018592,99.90,9998.00,198.00,1790.00,148.00,798.00,98.00,119.00,11.00
5.300,48,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,99.80,9985.00,198.00,1790.00,148.00,798.00,98.00,119.00,11.00
5.400,49,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,99.20,9921.00,198.00,1780.00,148.00,792.00,98.00,119.00,11.00
5.500,50,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,98.00,9809.00,194.00,1760.00,146.00,784.00,96.00,117.00,11.00
5.600,51,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,96.40,9648.00,190.00,1730.00,142.00,770.00,94.00,115.00,11.00
5.700,52,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.023525,94.40,9441.00,186.00,1690.00,138.00,754.00,92.00,113.00,11.00
5.800,53,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,91.90,9190.00,180.00,1645.00,134.00,734.00,88.00,110.00,11.00
5.900,54,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,88.90,8897.00,174.00,1590.00,128.00,710.00,84.00,106.00,11.00
6.000,55,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,85.60,8564.00,166.00,1530.00,122.00,684.00,78.00,102.00,11.00
6.100,56,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,0.001141,-0.018592,81.90,8197.00,158.00,1465.00,114.00,654.00,74.00,98.00,11.00
6.200,57,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,77.90,7797.00,148.00,1390.00,108.00,622.00,68.00,93.00,11.00
6.300,58,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,73.70,7369.00,138.00,1310.00,100.00,588.00,62.00,88.00,11.00
6.400,59,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,69.10,6918.00,128.00,1230.00,90.00,552.00,56.00,83.00,11.00
6.500,60,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,69.10,6918.00,128.00,1230.00,90.00,552.00,56.00,83.00,11.00
6.700,61,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,59.60,5962.00,106.00,1055.00,72.00,476.00,42.00,71.00,11.00
6.800,62,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,54.60,5468.00,94.00,965.00,62.00,436.00,36.00,65.00,11.00
6.900,63,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,49.60,4968.00,84.00,875.00,54.00,396.00,28.00,59.00,11.00
7.000,64,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,44.70,4469.00,72.00,785.00,44.00,356.00,22.00,53.00,11.00
7.100,65,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,39.70,3976.00,60.00,695.00,34.00,318.00,14.00,47.00,11.00
7.200,66,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,34.90,3492.00,50.00,605.00,26.00,278.00,8.00,41.00,11.00
7.300,67,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,30.20,3024.00,38.00,520.00,16.00,240.00,2.00,36.00,11.00
7.400,68,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,25.70,2575.00,28.00,440.00,8.00,206.00,-4.00,30.00,11.00
7.500,69,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,21.50,2151.00,18.00,360.00,0.00,172.00,-10.00,25.00,11.00
7.700,70,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.013659,17.50,1755.00,10.00,290.00,-8.00,140.00,-16.00,21.00,11.00
7.800,71,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,13.90,1391.00,2.00,220.00,-14.00,110.00,-22.00,16.00,11.00
7.900,72,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.023525,-0.028458,0.001141,-0.018592,10.60,1064.00,-6.00,160.00,-20.00,84.00,-26.00,12.00,11.00
8.000,73,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,7.70,775.00,-14.00,110.00,-26.00,62.00,-30.00,9.00,11.00
8.100,74,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,5.20,529.00,-18.00,65.00,-30.00,42.00,-34.00,6.00,11.00
8.200,75,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,3.20,328.00,-24.00,25.00,-34.00,26.00,-36.00,3.00,11.00
8.300,76,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,1.70,173.00,-26.00,0.00,-38.00,12.00,-38.00,2.00,11.00
8.400,77,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,0.60,67.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,11.00
8.500,78,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,0.10,10.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,11.00
8.600,79,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,0.00,3.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,11.00
8.800,80,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,0.40,45.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,11.00
8.900,81,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.013659,1.30,137.00,-28.00,-5.00,-38.00,10.00,-40.00,1.00,11.00
9.000,82,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,2.70,278.00,-24.00,20.00,-36.00,22.00,-38.00,3.00,11.00
9.100,83,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,4.60,466.00,-20.00,55.00,-32.00,36.00,-34.00,5.00,11.00
9.200,84,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,7.00,699.00,-14.00,95.00,-28.00,54.00,-32.00,8.00,11.00
9.300,85,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,9.70,975.00,-8.00,145.00,-22.00,78.00,-28.00,11.00,11.00
9.400,86,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.013659,12.90,1292.00,-2.00,205.00,-16.00,102.00,-22.00,15.00,11.00
9.600,87,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.013659,20.30,2032.00,16.00,340.00,-2.00,162.00,-12.00,24.00,11.00
9.700,88,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,24.40,2449.00,26.00,415.00,6.00,194.00,-6.00,29.00,11.00
9.800,89,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.013659,24.40,2449.00,26.00,415.00,6.00,194.00,-6.00,29.00,11.00
9.900,90,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,28.90,2891.00,36.00,495.00,14.00,230.00,0.00,34.00,11.00
10.000,91,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,33.50,3354.00,46.00,580.00,22.00,268.00,6.00,40.00,11.00
10.100,92,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.013659,38.30,3834.00,58.00,665.00,32.00,306.00,12.00,46.00,11.00
10.200,93,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,43.20,4325.00,68.00,755.00,42.00,346.00,20.00,51.00,11.00
10.300,94,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.023525,0.001141,-0.018592,48.20,4823.00,80.00,850.00,50.00,384.00,26.00,57.00,11.00
10.400,95,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.023525,0.001141,-0.018592,53.20,5323.00,92.00,940.00,60.00,424.00,34.00,63.00,11.00
10.500,96,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,58.20,5819.00,102.00,1030.00,70.00,464.00,40.00,69.00,11.00
10.700,97,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,67.80,6783.00,126.00,1205.00,88.00,542.00,54.00,81.00,11.00
10.800,98,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,72.40,7240.00,136.00,1290.00,96.00,578.00,60.00,86.00,11.00
10.900,99,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,76.70,7675.00,146.00,1370.00,104.00,614.00,66.00,92.00,11.00
11.000,100,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,76.70,7675.00,146.00,1370.00,104.00,614.00,66.00,92.00,11.00
11.100,101,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,80.80,8083.00,154.00,1445.00,112.00,646.00,72.00,97.00,11.00
11.200,102,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,84.60,8461.00,164.00,1510.00,120.00,676.00,78.00,101.00,11.00
11.300,103,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,88.00,8804.00,172.00,1575.00,126.00,704.00,82.00,105.00,11.00
11.500,104,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,93.70,9373.00,184.00,1680.00,138.00,748.00,90.00,112.00,11.00
11.600,105,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,95.90,9593.00,190.00,1720.00,142.00,766.00,94.00,115.00,11.00
11.700,106,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,97.60,9767.00,194.00,1750.00,144.00,780.00,96.00,117.00,11.00
11.800,107,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,98.90,9894.00,196.00,1775.00,146.00,790.00,98.00,118.00,11.00
11.900,108,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,0.001141,-0.018592,99.70,9971.00,198.00,1785.00,148.00,796.00,98.00,119.00,11.00
12.000,109,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.013659,100.00,9999.00,200.00,1790.00,150.00,798.00,100.00,120.00,11.00
12.200,110,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,99.70,9977.00,198.00,1790.00,148.00,798.00,98.00,119.00,11.00
12.300,111,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.013659,99.00,9906.00,196.00,1775.00,148.00,792.00,98.00,118.00,11.00
12.400,112,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,97.80,9785.00,194.00,1755.00,144.00,782.00,96.00,117.00,11.00
12.500,113,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,96.10,9617.00,190.00,1725.00,142.00,768.00,94.00,115.00,11.00
12.600,114,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,94.00,9402.00,186.00,1685.00,138.00,752.00,90.00,112.00,11.00
12.700,115,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,91.40,9143.00,180.00,1635.00,132.00,730.00,88.00,109.00,11.00
12.900,116,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,85.00,8505.00,164.00,1520.00,120.00,680.00,78.00,102.00,11.00
13.000,117,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,0.001141,-0.018592,81.30,8132.00,156.00,1450.00,114.00,650.00,72.00,97.00,11.00
13.100,118,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,77.20,7727.00,146.00,1380.00,106.00,618.00,68.00,92.00,11.00
13.200,119,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,72.90,7295.00,136.00,1300.00,98.00,582.00,62.00,87.00,11.00
13.300,120,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,68.40,6840.00,126.00,1215.00,88.00,546.00,54.00,82.00,11.00
13.400,121,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.033392,0.001141,-0.018592,68.40,6840.00,126.00,1215.00,88.00,546.00,54.00,82.00,11.00
13.500,122,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.033392,0.001141,-0.018592,63.60,6367.00,116.00,1130.00,80.00,508.00,48.00,76.00,11.00
13.700,123,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,53.80,5384.00,92.00,950.00,62.00,430.00,34.00,64.00,11.00
13.800,124,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,48.80,4884.00,82.00,860.00,52.00,390.00,28.00,58.00,11.00
13.900,125,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,-0.003792,-0.018592,43.80,4386.00,70.00,770.00,42.00,350.00,20.00,52.00,11.00
14.000,126,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,38.90,3893.00,58.00,680.00,32.00,310.00,14.00,46.00,11.00
14.200,127,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,29.40,2947.00,36.00,505.00,16.00,234.00,0.00,35.00,11.00
14.300,128,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,25.00,2502.00,26.00,425.00,6.00,200.00,-6.00,30.00,11.00
14.400,129,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,-0.003792,-0.018592,20.80,2082.00,16.00,350.00,-2.00,166.00,-12.00,24.00,11.00
14.500,130,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.033392,0.001141,-0.018592,16.90,1691.00,8.00,275.00,-8.00,134.00,-18.00,20.00,11.00
14.700,131,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,13.30,1333.00,0.00,210.00,-16.00,106.00,-22.00,16.00,11.00
14.800,132,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,10.10,1012.00,-8.00,150.00,-22.00,80.00,-26.00,12.00,11.00
14.900,133,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,7.30,731.00,-14.00,100.00,-28.00,58.00,-30.00,8.00,11.00
15.000,134,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,4.90,492.00,-20.00,55.00,-32.00,38.00,-34.00,5.00,11.00
15.100,135,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,2.90,299.00,-24.00,20.00,-36.00,22.00,-36.00,3.00,11.00
15.200,136,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,1.50,152.00,-28.00,-5.00,-38.00,12.00,-38.00,1.00,11.00
15.300,137,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,0.50,54.00,-30.00,-25.00,-40.00,4.00,-40.00,0.00,11.00
15.400,138,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,0.001141,-0.018592,0.00,5.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,11.00
15.600,139,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,0.00,6.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,11.00
15.700,140,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,1.50,158.00,-28.00,-5.00,-38.00,12.00,-38.00,1.00,11.00
