Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
6.200,55,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,90.60,9063.00,178.00,1620.00,132.00,724.00,86.00,108.00,37.00
6.400,56,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,95.60,9561.00,188.00,1710.00,140.00,764.00,92.00,114.00,37.00
6.500,57,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,97.40,9743.00,194.00,1745.00,144.00,778.00,96.00,116.00,37.00
6.600,58,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,0.001141,-0.018592,98.70,9877.00,196.00,1770.00,146.00,790.00,98.00,118.00,37.00
6.700,59,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,98.70,9877.00,196.00,1770.00,146.00,790.00,98.00,118.00,37.00
6.800,60,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,99.60,9962.00,198.00,1785.00,148.00,796.00,98.00,119.00,37.00
6.900,61,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,99.90,9998.00,198.00,1790.00,148.00,798.00,98.00,119.00,37.00
7.100,62,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.013659,99.20,9920.00,198.00,1780.00,148.00,792.00,98.00,119.00,37.00
7.200,63,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,98.00,9807.00,194.00,1755.00,146.00,784.00,96.00,117.00,37.00
7.300,64,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,96.40,9646.00,190.00,1730.00,142.00,770.00,94.00,115.00,37.00
7.400,65,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,94.30,9439.00,186.00,1690.00,138.00,754.00,92.00,113.00,37.00
7.500,66,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,0.001141,-0.018592,91.80,9187.00,180.00,1645.00,134.00,734.00,88.00,110.00,37.00
7.700,67,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,85.60,8561.00,166.00,1530.00,122.00,684.00,78.00,102.00,37.00
7.800,68,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,81.90,8193.00,158.00,1465.00,114.00,654.00,74.00,98.00,37.00
7.900,69,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,77.90,7793.00,148.00,1390.00,108.00,622.00,68.00,93.00,37.00
8.100,70,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,73.60,7365.00,138.00,1310.00,98.00,588.00,62.00,88.00,37.00
8.200,71,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,69.10,6913.00,128.00,1230.00,90.00,552.00,56.00,82.00,37.00
8.300,72,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,64.40,6442.00,118.00,1145.00,82.00,514.00,50.00,77.00,37.00
8.400,73,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,59.50,5957.00,106.00,1055.00,72.00,476.00,42.00,71.00,37.00
8.500,74,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,54.60,5463.00,94.00,965.00,62.00,436.00,36.00,65.00,37.00
8.600,75,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,49.60,4963.00,84.00,875.00,54.00,396.00,28.00,59.00,37.00
8.700,76,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.013659,44.60,4464.00,72.00,780.00,44.00,356.00,22.00,53.00,37.00
8.900,77,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.023525,-0.023525,0.001141,-0.018592,34.80,3487.00,50.00,605.00,26.00,278.00,8.00,41.00,37.00
9.000,78,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,34.80,3487.00,50.00,605.00,26.00,278.00,8.00,41.00,37.00
9.100,79,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,30.20,3019.00,38.00,520.00,16.00,240.00,2.00,36.00,37.00
9.200,80,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.018592,-0.003792,-0.018592,25.70,2571.00,28.00,435.00,8.00,204.00,-4.00,30.00,37.00
9.300,81,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.018592,0.001141,-0.018592,21.40,2146.00,18.00,360.00,0.00,170.00,-10.00,25.00,37.00
9.400,82,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.018592,0.001141,-0.013659,17.50,1751.00,10.00,285.00,-8.00,140.00,-16.00,21.00,37.00
9.500,83,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.013659,-0.003792,-0.018592,13.80,1388.00,0.00,220.00,-14.00,110.00,-22.00,16.00,37.00
9.600,84,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.018592,-0.003792,-0.018592,10.60,1060.00,-6.00,160.00,-20.00,84.00,-26.00,12.00,37.00
9.700,85,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.013659,-0.003792,-0.013659,7.70,773.00,-14.00,110.00,-26.00,60.00,-30.00,9.00,37.00
9.800,86,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.013659,0.001141,-0.018592,5.20,527.00,-18.00,65.00,-30.00,42.00,-34.00,6.00,37.00
10.000,87,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.013659,0.001141,-0.013659,1.70,172.00,-28.00,0.00,-38.00,12.00,-38.00,2.00,37.00
10.100,88,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.018592,0.001141,-0.013659,0.60,66.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,37.00
10.400,89,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.018592,-0.018592,0.001141,-0.018592,0.00,3.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,37.00
10.500,90,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.018592,0.001141,-0.013659,0.40,46.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,37.00
10.600,91,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,1.30,139.00,-28.00,-5.00,-38.00,10.00,-40.00,1.00,37.00
10.800,92,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.023525,-0.003792,-0.018592,4.60,468.00,-20.00,55.00,-32.00,36.00,-34.00,5.00,37.00
10.900,93,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,7.00,702.00,-14.00,95.00,-28.00,56.00,-32.00,8.00,37.00
11.000,94,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,9.70,978.00,-8.00,145.00,-22.00,78.00,-28.00,11.00,37.00
11.100,95,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,12.90,1295.00,-2.00,205.00,-16.00,102.00,-22.00,15.00,37.00
11.300,96,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.023525,-0.028458,0.001141,-0.018592,20.30,2036.00,16.00,340.00,-2.00,162.00,-12.00,24.00,37.00
11.400,97,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,24.50,2453.00,26.00,415.00,6.00,196.00,-6.00,29.00,37.00
11.600,98,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,28.90,2895.00,36.00,495.00,14.00,230.00,0.00,34.00,37.00
11.700,99,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,33.50,3359.00,46.00,580.00,22.00,268.00,6.00,40.00,37.00
11.800,100,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,38.30,3839.00,58.00,670.00,32.00,306.00,12.00,46.00,37.00
11.900,101,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,43.20,4330.00,68.00,760.00,42.00,346.00,20.00,51.00,37.00
12.000,102,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,48.20,4828.00,80.00,850.00,50.00,386.00,26.00,57.00,37.00
12.100,103,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,53.20,5328.00,92.00,940.00,60.00,426.00,34.00,63.00,37.00
12.200,104,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,58.20,5824.00,102.00,1030.00,70.00,464.00,40.00,69.00,37.00
12.300,105,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,0.001141,-0.018592,63.10,6312.00,114.00,1120.00,78.00,504.00,48.00,75.00,37.00
12.400,106,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.018592,67.80,6787.00,126.00,1205.00,88.00,542.00,54.00,81.00,37.00
12.500,107,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.018592,72.40,7245.00,136.00,1290.00,96.00,578.00,60.00,86.00,37.00
12.600,108,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.038325,-0.003792,-0.018592,72.40,7245.00,136.00,1290.00,96.00,578.00,60.00,86.00,37.00
12.800,109,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.043258,-0.003792,-0.018592,80.80,8087.00,156.00,1445.00,112.00,646.00,72.00,97.00,37.00
12.900,110,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.018592,84.60,8465.00,164.00,1510.00,120.00,676.00,78.00,101.00,37.00
13.000,111,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.043258,-0.003792,-0.018592,88.00,8807.00,172.00,1575.00,126.00,704.00,82.00,105.00,37.00
13.100,112,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.043258,0.001141,-0.023525,91.10,9112.00,178.00,1630.00,132.00,728.00,86.00,109.00,37.00
13.200,113,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.043258,-0.003792,-0.023525,93.70,9375.00,184.00,1680.00,138.00,750.00,90.00,112.00,37.00
13.300,114,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.043258,-0.003792,-0.018592,95.90,9595.00,190.00,1720.00,142.00,766.00,94.00,115.00,37.00
13.500,115,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.018592,98.90,9895.00,196.00,1775.00,148.00,790.00,98.00,118.00,37.00
13.600,116,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.033392,-0.043258,0.001141,-0.023525,99.70,9972.00,198.00,1785.00,148.00,796.00,98.00,119.00,37.00
13.700,117,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,-0.003792,-0.023525,99.70,9972.00,198.00,1785.00,148.00,796.00,98.00,119.00,37.00
13.800,118,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.038325,0.001141,-0.018592,100.00,9999.00,200.00,1795.00,150.00,798.00,100.00,120.00,37.00
13.900,119,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,-0.003792,-0.018592,99.70,9977.00,198.00,1790.00,148.00,798.00,98.00,119.00,37.00
14.000,120,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.018592,99.00,9905.00,196.00,1775.00,148.00,792.00,98.00,118.00,37.00
14.100,121,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.023525,97.80,9784.00,194.00,1755.00,144.00,782.00,96.00,117.00,37.00
14.200,122,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.038325,-0.003792,-0.023525,96.10,9615.00,190.00,1720.00,142.00,768.00,94.00,115.00,37.00
14.300,123,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.033392,-0.003792,-0.018592,94.00,9400.00,186.00,1685.00,138.00,752.00,90.00,112.00,37.00
14.500,124,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,88.40,8840.00,172.00,1580.00,126.00,706.00,82.00,106.00,37.00
14.600,125,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,85.00,8501.00,164.00,1520.00,120.00,680.00,78.00,102.00,37.00
14.700,126,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,81.20,8128.00,156.00,1450.00,114.00,650.00,72.00,97.00,37.00
14.900,127,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,77.20,7723.00,146.00,1375.00,106.00,616.00,68.00,92.00,37.00
15.000,128,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,72.90,7290.00,136.00,1300.00,98.00,582.00,62.00,87.00,37.00
15.100,129,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,68.30,6835.00,126.00,1215.00,88.00,546.00,54.00,82.00,37.00
15.200,130,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,63.60,6362.00,116.00,1130.00,80.00,508.00,48.00,76.00,37.00
15.300,131,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,58.70,5875.00,104.00,1040.00,70.00,470.00,42.00,70.00,37.00
15.400,132,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,53.70,5379.00,92.00,950.00,62.00,430.00,34.00,64.00,37.00
15.500,133,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,48.70,4879.00,82.00,860.00,52.00,390.00,28.00,58.00,37.00
15.600,134,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,43.80,4381.00,70.00,765.00,42.00,350.00,20.00,52.00,37.00
15.700,135,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,0.001141,-0.018592,38.80,3889.00,58.00,675.00,32.00,310.00,14.00,46.00,37.00
15.800,136,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,34.00,3407.00,48.00,590.00,24.00,272.00,6.00,40.00,37.00
15.900,137,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,29.40,2942.00,36.00,505.00,14.00,234.00,0.00,35.00,37.00
16.100,138,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,24.90,2497.00,26.00,425.00,6.00,198.00,-6.00,29.00,37.00
16.200,139,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,20.70,2078.00,16.00,345.00,-2.00,166.00,-12.00,24.00,37.00
16.300,140,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,16.80,1687.00,8.00,275.00,-8.00,134.00,-18.00,20.00,38.00
