Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
1.600,15,1,1,1,1,24.8723,25.3545,24.9200,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,96.40,9647.00,190.00,1730.00,142.00,770.00,94.00,115.00,7.00
1.700,16,1,1,1,1,24.8710,25.3564,24.9200,-0.008726,-0.018592,-0.023525,0.011007,-0.003792,98.00,9808.00,194.00,1760.00,146.00,784.00,96.00,117.00,7.00
1.800,17,1,1,1,1,24.8704,25.3587,24.9200,-0.008726,-0.013659,-0.013659,0.001141,-0.003792,99.20,9921.00,198.00,1780.00,148.00,792.00,98.00,119.00,7.00
1.900,18,1,1,1,1,24.8701,25.3545,24.9200,-0.008726,-0.013659,-0.018592,0.001141,-0.003792,99.80,9984.00,198.00,1790.00,148.00,798.00,98.00,119.00,7.00
2.000,19,1,1,1,1,24.8700,25.3520,24.9200,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,99.90,9998.00,198.00,1790.00,148.00,798.00,98.00,119.00,7.00
2.100,20,1,1,1,1,24.8700,25.3509,24.9200,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,99.60,9962.00,198.00,1785.00,148.00,796.00,98.00,119.00,7.00
2.200,21,1,1,1,1,24.8677,25.3504,24.9257,-0.013659,-0.018592,-0.023525,0.015940,-0.008726,98.70,9877.00,196.00,1770.00,146.00,790.00,98.00,118.00,7.00
2.300,22,1,1,1,1,24.8661,25.3502,24.9282,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,98.70,9877.00,196.00,1770.00,146.00,790.00,98.00,118.00,7.00
2.400,23,1,1,1,1,24.8682,25.3501,24.9292,-0.003792,-0.008726,-0.013659,0.020874,-0.008726,97.40,9742.00,194.00,1745.00,144.00,778.00,96.00,116.00,7.00
2.500,24,1,1,1,1,24.8628,25.3500,24.9297,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,95.60,9561.00,188.00,1710.00,140.00,764.00,92.00,114.00,7.00
2.600,25,1,1,1,1,24.8610,25.3500,24.9299,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,93.30,9333.00,184.00,1670.00,136.00,746.00,90.00,112.00,7.00
2.700,26,1,1,1,1,24.8603,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,90.60,9063.00,178.00,1620.00,132.00,724.00,86.00,108.00,7.00
2.800,27,1,1,1,1,24.8657,25.3500,24.9300,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,87.50,8751.00,170.00,1565.00,126.00,700.00,82.00,105.00,7.00
2.900,28,1,1,1,1,24.8680,25.3500,24.9300,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,84.00,8403.00,162.00,1500.00,118.00,672.00,76.00,100.00,7.00
3.000,29,1,1,1,1,24.8691,25.3500,24.9300,-0.003792,-0.008726,-0.013659,0.006074,-0.003792,80.20,8020.00,154.00,1430.00,112.00,640.00,72.00,96.00,7.00
3.100,30,1,1,1,1,24.8696,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,76.00,7607.00,144.00,1355.00,104.00,608.00,66.00,91.00,7.00
3.200,31,1,1,1,1,24.8698,25.3500,24.9300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,71.60,7168.00,134.00,1275.00,96.00,572.00,60.00,86.00,7.00
3.300,32,1,1,1,1,24.8699,25.3500,24.9300,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,67.00,6708.00,124.00,1190.00,86.00,536.00,52.00,80.00,7.00
3.400,33,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,67.00,6708.00,124.00,1190.00,86.00,536.00,52.00,80.00,7.00
3.500,34,1,1,1,1,24.8700,25.3500,24.9300,-0.013659,-0.018592,-0.018592,0.011007,-0.023525,62.20,6230.00,112.00,1105.00,78.00,498.00,46.00,74.00,7.00
3.600,35,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,57.40,5740.00,102.00,1015.00,68.00,458.00,40.00,68.00,7.00
3.700,36,1,1,1,1,24.8700,25.3500,24.9349,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,52.40,5243.00,90.00,925.00,58.00,418.00,32.00,62.00,7.00
3.800,37,1,1,1,1,24.8700,25.3500,24.9378,-0.003792,-0.013659,-0.013659,0.011007,0.001141,47.40,4743.00,78.00,835.00,50.00,378.00,26.00,56.00,7.00
3.900,38,1,1,1,1,24.8700,25.3500,24.9390,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,42.40,4246.00,66.00,740.00,40.00,338.00,18.00,50.00,7.00
4.000,39,1,1,1,1,24.8700,25.3500,24.9396,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,37.50,3756.00,56.00,655.00,30.00,300.00,12.00,45.00,7.00
4.100,40,1,1,1,1,24.8700,25.3500,24.9399,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,32.70,3279.00,44.00,565.00,22.00,262.00,4.00,39.00,7.00
4.200,41,1,1,1,1,24.8700,25.3500,24.9348,-0.003792,-0.008726,-0.008726,0.020874,-0.003792,28.10,2819.00,34.00,480.00,12.00,224.00,-2.00,33.00,7.00
4.300,42,1,1,1,1,24.8700,25.3500,24.9321,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,23.80,2380.00,24.00,400.00,4.00,190.00,-8.00,28.00,7.00
4.500,43,1,1,1,1,24.8700,25.3500,24.9304,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,19.60,1968.00,14.00,325.00,-4.00,156.00,-14.00,23.00,7.00
4.600,44,1,1,1,1,24.8700,25.3500,24.9302,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,15.80,1586.00,6.00,255.00,-10.00,126.00,-18.00,19.00,7.00
4.700,45,1,1,1,1,24.8700,25.3500,24.9301,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,12.30,1239.00,-2.00,195.00,-18.00,98.00,-24.00,14.00,7.00
4.800,46,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,9.20,928.00,-10.00,135.00,-24.00,74.00,-28.00,11.00,7.00
4.900,47,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.008726,-0.008726,0.011007,-0.008726,6.50,659.00,-16.00,90.00,-28.00,52.00,-32.00,7.00,7.00
5.000,48,1,1,1,1,24.8745,25.3500,24.9300,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,4.30,433.00,-22.00,45.00,-32.00,34.00,-34.00,5.00,7.00
5.100,49,1,1,1,1,24.8726,25.3500,24.9300,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,2.50,252.00,-26.00,15.00,-36.00,20.00,-38.00,3.00,7.00
5.200,50,1,1,1,1,24.8707,25.3500,24.9300,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,1.10,119.00,-28.00,-10.00,-38.00,8.00,-40.00,1.00,7.00
5.300,51,1,1,1,1,24.8703,25.3500,24.9300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,0.30,35.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,7.00
5.400,52,1,1,1,1,24.8701,25.3500,24.9300,-0.003792,-0.013659,-0.013659,0.030740,-0.008726,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,7.00
5.500,53,1,1,1,1,24.8701,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,0.10,16.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,7.00
5.600,54,1,1,1,1,24.8700,25.3500,24.9300,0.001141,-0.003792,-0.008726,0.011007,-0.003792,0.80,81.00,-30.00,-20.00,-40.00,6.00,-40.00,0.00,7.00
5.700,55,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.008726,-0.013659,0.025807,-0.013659,0.80,81.00,-30.00,-20.00,-40.00,6.00,-40.00,0.00,7.00
5.800,56,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,1.90,195.00,-26.00,5.00,-38.00,14.00,-38.00,2.00,7.00
5.900,57,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,3.50,357.00,-22.00,35.00,-34.00,28.00,-36.00,4.00,7.00
6.000,58,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.013659,-0.018592,0.006074,-0.003792,5.60,566.00,-18.00,70.00,-30.00,44.00,-34.00,6.00,7.00
6.100,59,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,8.10,819.00,-12.00,115.00,-26.00,64.00,-30.00,9.00,7.00
6.200,60,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.023525,0.011007,0.011007,11.10,1113.00,-6.00,170.00,-20.00,88.00,-26.00,13.00,7.00
6.300,61,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,14.40,1447.00,2.00,230.00,-14.00,114.00,-20.00,17.00,7.00
6.400,62,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,18.10,1816.00,10.00,300.00,-6.00,144.00,-16.00,21.00,7.00
6.500,63,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,22.10,2217.00,20.00,370.00,2.00,176.00,-10.00,26.00,7.00
6.600,64,1,1,1,1,24.8700,25.3500,24.9357,-0.008726,-0.008726,-0.018592,0.011007,-0.008726,26.40,2645.00,30.00,450.00,10.00,210.00,-4.00,31.00,7.00
6.800,65,1,1,1,1,24.8700,25.3500,24.9393,-0.013659,-0.018592,-0.023525,0.011007,-0.003792,30.90,3097.00,40.00,535.00,18.00,246.00,2.00,37.00,7.00
6.900,66,1,1,1,1,24.8700,25.3500,24.9397,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,35.60,3569.00,52.00,620.00,26.00,284.00,8.00,42.00,7.00
7.000,67,1,1,1,1,24.8700,25.3500,24.9399,-0.003792,-0.008726,-0.013659,0.011007,0.015940,40.50,4054.00,62.00,705.00,36.00,324.00,16.00,48.00,7.00
7.100,68,1,1,1,1,24.8700,25.3500,24.9399,-0.003792,-0.008726,-0.018592,0.011007,-0.008726,45.40,4549.00,74.00,800.00,46.00,362.00,22.00,54.00,7.00
7.200,69,1,1,1,1,24.8700,25.3500,24.9371,-0.008726,-0.008726,-0.018592,0.011007,-0.003792,50.40,5048.00,86.00,890.00,54.00,402.00,30.00,60.00,7.00
7.300,70,1,1,1,1,24.8700,25.3500,24.9333,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,55.40,5547.00,96.00,980.00,64.00,442.00,36.00,66.00,7.00
7.400,71,1,1,1,1,24.8700,25.3558,24.9314,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,60.40,6041.00,108.00,1070.00,74.00,482.00,44.00,72.00,7.00
7.500,72,1,1,1,1,24.8700,25.3585,24.9305,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,65.20,6524.00,120.00,1160.00,82.00,520.00,50.00,78.00,7.00
7.600,73,1,1,1,1,24.8700,25.3595,24.9302,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,69.90,6991.00,130.00,1245.00,92.00,558.00,56.00,83.00,7.00
7.700,74,1,1,1,1,24.8700,25.3598,24.9301,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,74.40,7439.00,140.00,1325.00,100.00,594.00,64.00,89.00,7.00
7.800,75,1,1,1,1,24.8700,25.3599,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,78.60,7863.00,150.00,1405.00,108.00,628.00,70.00,94.00,7.00
7.900,76,1,1,1,1,24.8749,25.3599,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,82.50,8258.00,158.00,1475.00,116.00,660.00,74.00,99.00,7.00
8.000,77,1,1,1,1,24.8780,25.3600,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,86.20,8620.00,168.00,1540.00,122.00,688.00,80.00,103.00,7.00
8.100,78,1,1,1,1,24.8719,25.3600,24.9300,-0.008726,-0.013659,-0.018592,0.001141,0.011007,86.20,8620.00,168.00,1540.00,122.00,688.00,80.00,103.00,7.00
8.200,79,1,1,1,1,24.8709,25.3600,24.9300,-0.013659,-0.013659,-0.023525,0.006074,-0.003792,89.40,8946.00,174.00,1600.00,128.00,714.00,84.00,107.00,7.00
8.300,80,1,1,1,1,24.8704,25.3600,24.9300,-0.003792,-0.008726,-0.028458,0.011007,-0.008726,92.30,9233.00,182.00,1655.00,134.00,738.00,88.00,110.00,7.00
8.400,81,1,1,1,1,24.8702,25.3600,24.9300,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,94.70,9477.00,186.00,1695.00,140.00,758.00,92.00,113.00,7.00
8.500,82,1,1,1,1,24.8701,25.3600,24.9300,-0.013659,-0.013659,-0.023525,0.011007,-0.003792,96.70,9677.00,192.00,1735.00,142.00,774.00,94.00,116.00,7.00
8.600,83,1,1,1,1,24.8700,25.3600,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,98.30,9830.00,196.00,1760.00,146.00,786.00,96.00,117.00,7.00
8.700,84,1,1,1,1,24.8700,25.3542,24.9300,0.001141,-0.003792,-0.013659,0.011007,-0.003792,99.30,9935.00,198.00,1780.00,148.00,794.00,98.00,119.00,7.00
8.800,85,1,1,1,1,24.8700,25.3515,24.9300,-0.003792,-0.013659,-0.023525,0.011007,-0.003792,99.90,9990.00,198.00,1790.00,148.00,798.00,98.00,119.00,7.00
8.900,86,1,1,1,1,24.8700,25.3579,24.9300,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,99.90,9996.00,198.00,1790.00,148.00,798.00,98.00,119.00,7.00
9.100,87,1,1,1,1,24.8700,25.3530,24.9300,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,98.50,9857.00,196.00,1765.00,146.00,788.00,98.00,118.00,7.00
9.200,88,1,1,1,1,24.8700,25.3513,24.9300,-0.018592,-0.023525,-0.028458,0.011007,-0.038325,98.50,9857.00,196.00,1765.00,146.00,788.00,98.00,118.00,7.00
9.300,89,1,1,1,1,24.8700,25.3506,24.9300,-0.008726,-0.018592,-0.028458,0.006074,-0.008726,97.10,9715.00,192.00,1740.00,144.00,776.00,96.00,116.00,7.00
9.400,90,1,1,1,1,24.8700,25.3503,24.9300,-0.008726,-0.018592,-0.023525,-0.003792,-0.013659,95.20,9525.00,188.00,1705.00,140.00,762.00,92.00,114.00,7.00
9.500,91,1,1,1,1,24.8700,25.3501,24.9300,-0.008726,-0.013659,-0.038325,0.011007,-0.003792,92.90,9291.00,182.00,1665.00,136.00,742.00,90.00,111.00,7.00
9.600,92,1,1,1,1,24.8700,25.3501,24.9300,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,90.10,9013.00,176.00,1610.00,130.00,720.00,86.00,108.00,7.00
9.700,93,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.018592,-0.023525,0.020874,-0.008726,86.90,8695.00,170.00,1555.00,124.00,694.00,80.00,104.00,7.00
9.800,94,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,83.40,8341.00,160.00,1490.00,118.00,666.00,76.00,100.00,7.00
9.900,95,1,1,1,1,24.8700,25.3500,24.9300,-0.013659,-0.018592,-0.023525,0.006074,-0.003792,79.50,7953.00,152.00,1420.00,110.00,636.00,70.00,95.00,7.00
10.000,96,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,75.30,7535.00,142.00,1345.00,102.00,602.00,64.00,90.00,7.00
10.100,97,1,1,1,1,24.8700,25.3500,24.9300,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,70.90,7092.00,132.00,1260.00,94.00,566.00,58.00,85.00,7.00
10.200,98,1,1,1,1,24.8700,25.3500,24.9300,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,66.20,6628.00,122.00,1175.00,84.00,530.00,52.00,79.00,7.00
10.300,99,1,1,1,1,24.8700,25.3443,24.9300,-0.013659,-0.018592,-0.023525,0.011007,-0.003792,66.20,6628.00,122.00,1175.00,84.00,530.00,52.00,79.00,7.00
10.400,100,1,1,1,1,24.8700,25.3415,24.9300,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,61.40,6148.00,110.00,1090.00,76.00,490.00,46.00,73.00,7.00
10.500,101,1,1,1,1,24.8700,25.3407,24.9300,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,56.50,5657.00,100.00,1000.00,66.00,452.00,38.00,67.00,7.00
10.600,102,1,1,1,1,24.8700,25.3403,24.9300,-0.008726,-0.018592,-0.023525,0.011007,-0.003792,51.50,5159.00,88.00,910.00,58.00,412.00,32.00,61.00,7.00
10.700,103,1,1,1,1,24.8748,25.3401,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,46.50,4659.00,76.00,820.00,48.00,372.00,24.00,55.00,7.00
10.800,104,1,1,1,1,24.8778,25.3401,24.9300,-0.003792,-0.008726,-0.013659,0.020874,0.006074,41.60,4163.00,64.00,725.00,38.00,332.00,18.00,49.00,7.00
10.900,105,1,1,1,1,24.8790,25.3400,24.9300,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,36.70,3675.00,54.00,640.00,28.00,294.00,10.00,44.00,7.00
11.000,106,1,1,1,1,24.8796,25.3400,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,32.00,3200.00,42.00,550.00,20.00,256.00,4.00,38.00,7.00
11.100,107,1,1,1,1,24.8798,25.3400,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,27.40,2743.00,32.00,470.00,12.00,218.00,-2.00,32.00,7.00
11.200,108,1,1,1,1,24.8800,25.3466,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,23.10,2309.00,22.00,390.00,2.00,184.00,-8.00,27.00,7.00
11.300,109,1,1,1,1,24.8800,25.3485,24.9300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,19.00,1902.00,12.00,315.00,-4.00,152.00,-14.00,22.00,7.00
11.400,110,1,1,1,1,24.8800,25.3493,24.9300,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,15.20,1525.00,4.00,245.00,-12.00,122.00,-20.00,18.00,7.00
11.500,111,1,1,1,1,24.8800,25.3497,24.9300,-0.008726,-0.013659,-0.018592,0.001141,0.011007,11.80,1184.00,-4.00,185.00,-18.00,94.00,-24.00,14.00,7.00
11.600,112,1,1,1,1,24.8800,25.3557,24.9300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,11.80,1184.00,-4.00,185.00,-18.00,94.00,-24.00,14.00,7.00
11.700,113,1,1,1,1,24.8800,25.3580,24.9300,-0.013659,-0.013659,-0.018592,0.011007,-0.008726,8.80,880.00,-10.00,130.00,-24.00,70.00,-28.00,10.00,7.00
11.800,114,1,1,1,1,24.8800,25.3592,24.9300,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,6.10,618.00,-16.00,80.00,-30.00,48.00,-32.00,7.00,7.00
12.000,115,1,1,1,1,24.8759,25.3599,24.9358,-0.008726,-0.013659,-0.018592,0.011007,-0.013659,2.20,227.00,-26.00,10.00,-36.00,18.00,-38.00,2.00,7.00
12.100,116,1,1,1,1,24.8721,25.3600,24.9385,-0.013659,-0.013659,-0.023525,0.020874,0.011007,1.00,102.00,-28.00,-15.00,-40.00,8.00,-40.00,1.00,7.00
12.200,117,1,1,1,1,24.8706,25.3600,24.9396,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,0.20,26.00,-30.00,-30.00,-40.00,2.00,-40.00,0.00,7.00
12.300,118,1,1,1,1,24.8703,25.3600,24.9398,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,7.00
12.400,119,1,1,1,1,24.8701,25.3600,24.9399,-0.023525,-0.023525,-0.013659,0.011007,-0.018592,0.20,23.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,7.00
12.500,120,1,1,1,1,24.8701,25.3600,24.9400,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,0.90,97.00,-28.00,-15.00,-40.00,6.00,-40.00,1.00,7.00
12.600,121,1,1,1,1,24.8700,25.3600,24.9400,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,2.10,219.00,-26.00,10.00,-36.00,16.00,-38.00,2.00,7.00
12.700,122,1,1,1,1,24.8700,25.3600,24.9400,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,2.10,219.00,-26.00,10.00,-36.00,16.00,-38.00,2.00,7.00
12.800,123,1,1,1,1,24.8700,25.3600,24.9400,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,3.90,389.00,-22.00,40.00,-34.00,30.00,-36.00,4.00,7.00
12.900,124,1,1,1,1,24.8700,25.3600,24.9400,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,6.00,605.00,-18.00,80.00,-30.00,48.00,-32.00,7.00,7.00
13.000,125,1,1,1,1,24.8700,25.3600,24.9400,-0.003792,-0.008726,-0.013659,0.011007,0.011007,8.60,865.00,-12.00,125.00,-24.00,68.00,-28.00,10.00,7.00
13.200,126,1,1,1,1,24.8700,25.3600,24.9400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,15.00,1507.00,4.00,245.00,-12.00,120.00,-20.00,18.00,7.00
13.300,127,1,1,1,1,24.8700,25.3551,24.9400,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,18.80,1881.00,12.00,310.00,-6.00,150.00,-14.00,22.00,7.00
13.400,128,1,1,1,1,24.8700,25.3522,24.9400,-0.003792,-0.008726,-0.013659,0.015940,-0.008726,22.80,2287.00,22.00,385.00,2.00,182.00,-8.00,27.00,7.00
13.500,129,1,1,1,1,24.8700,25.3510,24.9400,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,27.20,2720.00,32.00,465.00,10.00,216.00,-2.00,32.00,7.00
13.600,130,1,1,1,1,24.8700,25.3503,24.9400,-0.008726,-0.013659,-0.013659,0.011007,-0.013659,31.70,3176.00,42.00,545.00,20.00,254.00,4.00,38.00,7.00
13.700,131,1,1,1,1,24.8700,25.3501,24.9400,-0.003792,-0.013659,-0.018592,0.035673,-0.003792,36.50,3649.00,52.00,635.00,28.00,290.00,10.00,43.00,7.00
13.800,132,1,1,1,1,24.8700,25.3500,24.9400,-0.008726,-0.008726,-0.013659,0.011007,-0.008726,36.50,3649.00,52.00,635.00,28.00,290.00,10.00,43.00,7.00
13.900,133,1,1,1,1,24.8700,25.3500,24.9400,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,41.30,4137.00,64.00,725.00,38.00,330.00,16.00,49.00,7.00
14.000,134,1,1,1,1,24.8700,25.3500,24.9400,-0.008726,-0.013659,-0.018592,0.001141,-0.003792,46.30,4633.00,76.00,815.00,48.00,370.00,24.00,55.00,7.00
14.100,135,1,1,1,1,24.8700,25.3500,24.9400,0.001141,-0.003792,-0.008726,0.011007,0.006074,51.30,5132.00,88.00,905.00,56.00,410.00,30.00,61.00,7.00
14.200,136,1,1,1,1,24.8700,25.3500,24.9400,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,56.30,5631.00,98.00,995.00,66.00,450.00,38.00,67.00,7.00
14.300,137,1,1,1,1,24.8700,25.3523,24.9400,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,61.20,6123.00,110.00,1085.00,76.00,488.00,44.00,73.00,7.00
14.400,138,1,1,1,1,24.8700,25.3573,24.9400,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,66.00,6604.00,120.00,1175.00,84.00,528.00,52.00,79.00,7.00
14.500,139,1,1,1,1,24.8700,25.3592,24.9400,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,70.60,7068.00,132.00,1260.00,94.00,564.00,58.00,84.00,7.00
14.600,140,1,1,1,1,24.8700,25.3597,24.9400,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,75.10,7512.00,142.00,1340.00,102.00,600.00,64.00,90.00,7.00
14.700,141,1,1,1,1,24.8700,25.3546,24.9400,-0.008726,-0.013659,-0.013659,0.025807,-0.023525,79.30,7931.00,152.00,1415.00,110.00,634.00,70.00,95.00,7.00
14.800,142,1,1,1,1,24.8700,25.3522,24.9400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,83.20,8321.00,160.00,1485.00,118.00,664.00,76.00,99.00,7.00
