Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
12.900,58,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,99.20,9927.00,198.00,1780.00,148.00,794.00,98.00,119.00,64.00
13.000,59,1,1,1,1,26.3100,26.6400,26.0900,-0.003792,-0.008726,-0.008726,0.011007,-0.008726,99.80,9987.00,198.00,1790.00,148.00,798.00,98.00,119.00,64.00
13.100,60,1,1,1,1,26.3100,26.6400,26.0900,-0.003792,-0.013659,-0.018592,0.015940,0.011007,99.90,9997.00,198.00,1790.00,148.00,798.00,98.00,119.00,64.00
13.200,61,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.018592,-0.018592,0.011007,-0.008726,99.90,9997.00,198.00,1790.00,148.00,798.00,98.00,119.00,64.00
13.300,62,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.013659,0.001141,-0.003792,99.50,9958.00,198.00,1785.00,148.00,796.00,98.00,119.00,64.00
13.400,63,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,98.60,9868.00,196.00,1770.00,146.00,788.00,98.00,118.00,64.00
13.600,64,1,1,1,1,26.3100,26.6400,26.0900,-0.018592,-0.018592,-0.008726,0.011007,-0.018592,95.40,9545.00,188.00,1710.00,140.00,762.00,92.00,114.00,64.00
13.700,65,1,1,1,1,26.3100,26.6400,26.0900,-0.003792,-0.013659,-0.013659,-0.008726,0.006074,93.10,9315.00,184.00,1670.00,136.00,744.00,90.00,111.00,64.00
13.800,66,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,90.40,9041.00,176.00,1620.00,130.00,722.00,86.00,108.00,64.00
13.900,67,1,1,1,1,26.3100,26.6400,26.0900,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,87.20,8727.00,170.00,1560.00,124.00,698.00,82.00,104.00,64.00
14.000,68,1,1,1,1,26.3055,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,83.70,8376.00,162.00,1495.00,118.00,670.00,76.00,100.00,64.00
14.100,69,1,1,1,1,26.3023,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,79.90,7991.00,152.00,1425.00,110.00,638.00,70.00,95.00,64.00
14.200,70,1,1,1,1,26.3051,26.6400,26.0900,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,75.70,7576.00,144.00,1350.00,102.00,606.00,66.00,90.00,64.00
14.300,71,1,1,1,1,26.3084,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,75.70,7576.00,144.00,1350.00,102.00,606.00,66.00,90.00,64.00
14.400,72,1,1,1,1,26.3050,26.6400,26.0871,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,71.30,7135.00,134.00,1270.00,94.00,570.00,58.00,85.00,64.00
14.500,73,1,1,1,1,26.3023,26.6400,26.0833,-0.008726,-0.013659,-0.013659,-0.008726,-0.003792,66.70,6673.00,122.00,1185.00,86.00,532.00,52.00,80.00,64.00
14.600,74,1,1,1,1,26.3010,26.6400,26.0871,-0.008726,-0.013659,-0.018592,0.035673,-0.008726,61.90,6194.00,112.00,1100.00,76.00,494.00,46.00,74.00,64.00
14.700,75,1,1,1,1,26.3005,26.6400,26.0887,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,57.00,5704.00,100.00,1010.00,68.00,456.00,38.00,68.00,64.00
14.800,76,1,1,1,1,26.3001,26.6400,26.0897,-0.013659,-0.013659,-0.013659,0.011007,-0.003792,52.00,5206.00,88.00,920.00,58.00,416.00,32.00,62.00,64.00
14.900,77,1,1,1,1,26.3000,26.6400,26.0899,-0.003792,-0.013659,-0.013659,0.020874,0.006074,47.00,4706.00,78.00,825.00,48.00,376.00,24.00,56.00,64.00
15.000,78,1,1,1,1,26.3000,26.6400,26.0899,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,42.10,4209.00,66.00,735.00,38.00,336.00,18.00,50.00,64.00
15.100,79,1,1,1,1,26.3000,26.6400,26.0842,-0.013659,-0.018592,0.001141,0.011007,-0.013659,37.20,3720.00,54.00,645.00,30.00,296.00,12.00,44.00,64.00
15.200,80,1,1,1,1,26.3000,26.6400,26.0818,-0.003792,-0.008726,-0.008726,0.020874,-0.008726,32.40,3244.00,44.00,560.00,20.00,258.00,4.00,38.00,64.00
15.300,81,1,1,1,1,26.3000,26.6400,26.0808,-0.008726,-0.013659,-0.013659,-0.008726,-0.003792,27.80,2786.00,34.00,475.00,12.00,222.00,-2.00,33.00,64.00
15.400,82,1,1,1,1,26.3000,26.6400,26.0862,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,23.50,2349.00,24.00,395.00,4.00,186.00,-8.00,28.00,64.00
15.500,83,1,1,1,1,26.3000,26.6400,26.0882,0.001141,-0.003792,-0.008726,0.011007,0.001141,19.30,1939.00,14.00,320.00,-4.00,154.00,-14.00,23.00,64.00
15.600,84,1,1,1,1,26.3000,26.6400,26.0838,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,19.30,1939.00,14.00,320.00,-4.00,154.00,-14.00,23.00,64.00
15.800,85,1,1,1,1,26.3000,26.6400,26.0807,0.001141,-0.003792,0.001141,0.011007,0.001141,12.10,1215.00,-4.00,190.00,-18.00,96.00,-24.00,14.00,64.00
15.900,86,1,1,1,1,26.3000,26.6423,26.0803,-0.008726,-0.013659,-0.013659,0.015940,-0.008726,9.00,907.00,-10.00,135.00,-24.00,72.00,-28.00,10.00,64.00
16.000,87,1,1,1,1,26.3000,26.6441,26.0802,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,6.40,641.00,-16.00,85.00,-28.00,50.00,-32.00,7.00,64.00
16.100,88,1,1,1,1,26.3000,26.6418,26.0850,-0.003792,-0.008726,-0.013659,0.001141,-0.003792,4.10,418.00,-22.00,45.00,-34.00,32.00,-36.00,5.00,64.00
16.200,89,1,1,1,1,26.3000,26.6408,26.0878,-0.008726,-0.013659,-0.013659,0.015940,-0.008726,2.40,241.00,-26.00,10.00,-36.00,18.00,-38.00,2.00,64.00
16.300,90,1,1,1,1,26.3000,26.6403,26.0892,-0.013659,-0.018592,-0.023525,0.011007,-0.003792,1.10,112.00,-28.00,-10.00,-38.00,8.00,-40.00,1.00,64.00
16.400,91,1,1,1,1,26.3000,26.6401,26.0897,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,0.30,31.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,64.00
16.500,92,1,1,1,1,26.3000,26.6400,26.0899,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,64.00
16.600,93,1,1,1,1,26.3000,26.6400,26.0899,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,0.10,19.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,64.00
16.700,94,1,1,1,1,26.3023,26.6400,26.0900,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,0.10,19.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,64.00
16.800,95,1,1,1,1,26.3065,26.6400,26.0900,0.001141,-0.008726,-0.013659,0.011007,-0.003792,0.80,88.00,-28.00,-15.00,-40.00,6.00,-40.00,1.00,64.00
16.900,96,1,1,1,1,26.3085,26.6400,26.0900,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,2.00,205.00,-26.00,5.00,-38.00,16.00,-38.00,2.00,64.00
17.000,97,1,1,1,1,26.3095,26.6400,26.0900,-0.008726,-0.018592,-0.023525,0.020874,-0.023525,3.70,371.00,-22.00,35.00,-34.00,28.00,-36.00,4.00,64.00
17.100,98,1,1,1,1,26.3099,26.6400,26.0900,-0.008726,-0.008726,-0.018592,0.011007,-0.008726,5.80,583.00,-18.00,75.00,-30.00,46.00,-32.00,7.00,64.00
17.200,99,1,1,1,1,26.3099,26.6400,26.0900,0.001141,-0.008726,-0.018592,0.011007,-0.003792,8.30,839.00,-12.00,120.00,-26.00,66.00,-30.00,10.00,64.00
17.300,100,1,1,1,1,26.3100,26.6400,26.0900,-0.003792,-0.003792,-0.013659,0.011007,-0.003792,11.30,1137.00,-4.00,175.00,-20.00,90.00,-26.00,13.00,64.00
17.400,101,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,14.70,1473.00,2.00,235.00,-14.00,116.00,-20.00,17.00,64.00
17.600,102,1,1,1,1,26.3100,26.6400,26.0900,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,22.40,2247.00,20.00,380.00,2.00,178.00,-10.00,26.00,64.00
17.700,103,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.018592,-0.023525,0.011007,-0.003792,26.70,2678.00,30.00,455.00,10.00,214.00,-4.00,32.00,64.00
17.800,104,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,26.70,2678.00,30.00,455.00,10.00,214.00,-4.00,32.00,64.00
17.900,105,1,1,1,1,26.3100,26.6342,26.0900,-0.008726,-0.018592,-0.018592,0.011007,-0.008726,31.30,3132.00,42.00,540.00,18.00,250.00,2.00,37.00,64.00
18.000,106,1,1,1,1,26.3100,26.6318,26.0900,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,36.00,3604.00,52.00,625.00,28.00,288.00,10.00,43.00,64.00
18.100,107,1,1,1,1,26.3100,26.6305,26.0900,-0.003792,-0.013659,-0.023525,0.011007,-0.008726,40.90,4090.00,64.00,715.00,36.00,326.00,16.00,49.00,64.00
18.200,108,1,1,1,1,26.3100,26.6302,26.0900,-0.008726,-0.013659,-0.023525,-0.003792,-0.008726,45.80,4586.00,74.00,805.00,46.00,366.00,24.00,55.00,64.00
18.300,109,1,1,1,1,26.3100,26.6301,26.0900,-0.008726,-0.013659,-0.028458,-0.018592,-0.003792,50.80,5085.00,86.00,895.00,56.00,406.00,30.00,61.00,64.00
18.400,110,1,1,1,1,26.3100,26.6300,26.0900,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,55.80,5584.00,98.00,985.00,66.00,446.00,38.00,67.00,64.00
18.500,111,1,1,1,1,26.3100,26.6300,26.0900,-0.003792,-0.008726,-0.023525,0.011007,-0.003792,60.70,6077.00,108.00,1075.00,74.00,486.00,44.00,72.00,64.00
18.600,112,1,1,1,1,26.3100,26.6300,26.0900,-0.008726,-0.013659,-0.023525,-0.003792,-0.008726,65.50,6559.00,120.00,1165.00,84.00,524.00,50.00,78.00,64.00
18.700,113,1,1,1,1,26.3100,26.6300,26.0944,-0.008726,-0.018592,-0.018592,0.011007,-0.008726,70.20,7025.00,130.00,1250.00,92.00,562.00,58.00,84.00,64.00
18.800,114,1,1,1,1,26.3100,26.6300,26.0919,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,74.70,7471.00,140.00,1330.00,100.00,596.00,64.00,89.00,64.00
18.900,115,1,1,1,1,26.3100,26.6300,26.0909,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,78.90,7893.00,150.00,1410.00,108.00,630.00,70.00,94.00,64.00
19.000,116,1,1,1,1,26.3100,26.6300,26.0904,-0.003792,-0.013659,-0.013659,-0.003792,-0.018592,82.80,8286.00,160.00,1480.00,116.00,662.00,76.00,99.00,64.00
19.200,117,1,1,1,1,26.3100,26.6381,26.0901,-0.013659,-0.023525,-0.023525,0.011007,-0.008726,86.40,8645.00,168.00,1545.00,124.00,690.00,80.00,103.00,64.00
19.300,118,1,1,1,1,26.3100,26.6392,26.0900,-0.013659,-0.023525,-0.028458,0.011007,-0.008726,89.60,8969.00,176.00,1605.00,130.00,716.00,84.00,107.00,64.00
19.400,119,1,1,1,1,26.3163,26.6398,26.0900,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,92.50,9252.00,182.00,1655.00,134.00,740.00,88.00,111.00,64.00
19.500,120,1,1,1,1,26.3127,26.6399,26.0900,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,94.90,9494.00,188.00,1700.00,140.00,758.00,92.00,113.00,64.00
19.600,121,1,1,1,1,26.3112,26.6400,26.0900,-0.013659,-0.018592,-0.023525,0.020874,-0.008726,96.90,9690.00,192.00,1735.00,144.00,774.00,94.00,116.00,64.00
19.700,122,1,1,1,1,26.3105,26.6400,26.0900,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,98.40,9839.00,196.00,1765.00,146.00,786.00,96.00,118.00,64.00
19.800,123,1,1,1,1,26.3102,26.6400,26.0957,-0.018592,-0.028458,-0.033392,0.011007,-0.013659,99.40,9941.00,198.00,1780.00,148.00,794.00,98.00,119.00,64.00
19.900,124,1,1,1,1,26.3101,26.6400,26.0980,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,99.90,9992.00,198.00,1790.00,148.00,798.00,98.00,119.00,64.00
20.000,125,1,1,1,1,26.3124,26.6400,26.0992,-0.003792,-0.013659,-0.023525,0.011007,-0.003792,99.90,9994.00,198.00,1790.00,148.00,798.00,98.00,119.00,64.00
20.100,126,1,1,1,1,26.3168,26.6355,26.0997,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,99.40,9946.00,198.00,1785.00,148.00,794.00,98.00,119.00,64.00
20.200,127,1,1,1,1,26.3191,26.6316,26.0999,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,99.40,9946.00,198.00,1785.00,148.00,794.00,98.00,119.00,64.00
20.300,128,1,1,1,1,26.3196,26.6307,26.1000,0.006074,-0.003792,-0.003792,0.011007,0.001141,98.40,9849.00,196.00,1765.00,146.00,786.00,96.00,118.00,64.00
20.400,129,1,1,1,1,26.3198,26.6303,26.1000,-0.013659,-0.018592,-0.018592,0.001141,-0.003792,97.00,9703.00,192.00,1740.00,144.00,776.00,94.00,116.00,64.00
20.500,130,1,1,1,1,26.3199,26.6301,26.1000,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,95.00,9510.00,188.00,1705.00,140.00,760.00,92.00,114.00,64.00
20.600,131,1,1,1,1,26.3200,26.6301,26.1000,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,92.70,9272.00,182.00,1660.00,136.00,740.00,88.00,111.00,64.00
20.700,132,1,1,1,1,26.3200,26.6300,26.0955,-0.018592,-0.023525,-0.023525,0.011007,-0.013659,89.90,8991.00,176.00,1610.00,130.00,718.00,84.00,107.00,64.00
20.800,133,1,1,1,1,26.3200,26.6300,26.0923,-0.018592,-0.023525,-0.023525,0.006074,-0.008726,86.70,8670.00,168.00,1550.00,124.00,692.00,80.00,104.00,64.00
20.900,134,1,1,1,1,26.3200,26.6300,26.0909,0.006074,-0.008726,-0.018592,0.011007,0.001141,83.10,8313.00,160.00,1485.00,116.00,664.00,76.00,99.00,64.00
21.000,135,1,1,1,1,26.3200,26.6366,26.0902,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,79.20,7923.00,152.00,1415.00,110.00,632.00,70.00,95.00,64.00
21.100,136,1,1,1,1,26.3144,26.6385,26.0901,-0.013659,-0.018592,-0.018592,0.030740,-0.013659,75.00,7503.00,142.00,1335.00,102.00,600.00,64.00,90.00,64.00
21.200,137,1,1,1,1,26.3120,26.6393,26.0900,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,70.50,7059.00,132.00,1255.00,94.00,564.00,58.00,84.00,64.00
21.300,138,1,1,1,1,26.3109,26.6397,26.0900,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,65.90,6594.00,120.00,1170.00,84.00,526.00,52.00,79.00,64.00
21.400,139,1,1,1,1,26.3104,26.6399,26.0900,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,65.90,6594.00,120.00,1170.00,84.00,526.00,52.00,79.00,64.00
21.500,140,1,1,1,1,26.3102,26.6399,26.0900,-0.008726,-0.013659,-0.018592,0.001141,-0.003792,61.10,6112.00,110.00,1085.00,76.00,488.00,44.00,73.00,64.00
21.600,141,1,1,1,1,26.3101,26.6400,26.0900,-0.013659,-0.013659,-0.018592,0.025807,-0.008726,56.20,5620.00,98.00,995.00,66.00,448.00,38.00,67.00,64.00
21.700,142,1,1,1,1,26.3100,26.6400,26.0900,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,51.20,5122.00,86.00,900.00,56.00,408.00,30.00,61.00,64.00
21.800,143,1,1,1,1,26.3100,26.6400,26.0900,-0.013659,-0.013659,-0.018592,0.030740,-0.008726,46.20,4622.00,76.00,810.00,46.00,368.00,24.00,55.00,64.00
