Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
5.200,53,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.023525,-0.023525,0.001141,-0.023525,99.90,9994.00,198.00,1790.00,148.00,798.00,98.00,119.00,0.00
5.300,54,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,99.40,9946.00,198.00,1785.00,148.00,794.00,98.00,119.00,0.00
5.500,55,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.018592,-0.023525,0.001141,-0.018592,97.00,9703.00,192.00,1740.00,144.00,776.00,94.00,116.00,0.00
5.600,56,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,-0.003792,-0.018592,95.10,9510.00,188.00,1705.00,140.00,760.00,92.00,114.00,0.00
5.700,57,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,95.10,9510.00,188.00,1705.00,140.00,760.00,92.00,114.00,0.00
5.800,58,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.023525,0.001141,-0.018592,92.70,9272.00,182.00,1660.00,136.00,740.00,88.00,111.00,0.00
5.900,59,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,89.90,8992.00,176.00,1610.00,130.00,718.00,84.00,107.00,0.00
6.000,60,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,86.70,8671.00,168.00,1550.00,124.00,692.00,80.00,104.00,0.00
6.100,61,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.013659,83.10,8314.00,160.00,1485.00,116.00,664.00,76.00,99.00,0.00
6.200,62,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,79.20,7924.00,152.00,1415.00,110.00,632.00,70.00,95.00,0.00
6.300,63,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.013659,-0.023525,-0.028458,0.001141,-0.013659,75.00,7505.00,142.00,1335.00,102.00,600.00,64.00,90.00,0.00
6.400,64,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.028458,0.001141,-0.018592,70.60,7060.00,132.00,1255.00,94.00,564.00,58.00,84.00,0.00
6.500,65,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,65.90,6595.00,120.00,1170.00,84.00,526.00,52.00,79.00,0.00
6.600,66,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,0.001141,-0.018592,61.10,6114.00,110.00,1085.00,76.00,488.00,44.00,73.00,0.00
6.700,67,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,56.20,5622.00,98.00,995.00,66.00,448.00,38.00,67.00,0.00
6.800,68,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,51.20,5123.00,86.00,905.00,56.00,408.00,30.00,61.00,0.00
6.900,69,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,-0.003792,-0.018592,51.20,5123.00,86.00,905.00,56.00,408.00,30.00,61.00,0.00
7.000,70,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,46.20,4624.00,76.00,810.00,46.00,368.00,24.00,55.00,0.00
7.100,71,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,41.20,4128.00,64.00,720.00,38.00,330.00,16.00,49.00,0.00
7.300,72,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.023525,31.60,3167.00,42.00,545.00,20.00,252.00,4.00,38.00,0.00
7.400,73,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,27.10,2712.00,32.00,465.00,10.00,216.00,-4.00,32.00,0.00
7.500,74,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,22.80,2279.00,22.00,385.00,2.00,182.00,-10.00,27.00,0.00
7.600,75,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.028458,0.001141,-0.018592,18.70,1874.00,12.00,310.00,-6.00,148.00,-14.00,22.00,0.00
7.700,76,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,-0.003792,-0.018592,15.00,1500.00,4.00,240.00,-12.00,120.00,-20.00,18.00,0.00
7.800,77,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,-0.003792,-0.018592,11.60,1161.00,-4.00,180.00,-18.00,92.00,-24.00,13.00,0.00
7.900,78,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,8.60,860.00,-12.00,125.00,-24.00,68.00,-28.00,10.00,0.00
8.000,79,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,6.00,601.00,-18.00,75.00,-30.00,48.00,-32.00,7.00,0.00
8.100,80,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,-0.003792,-0.018592,6.00,601.00,-18.00,75.00,-30.00,48.00,-32.00,7.00,0.00
8.200,81,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,3.80,386.00,-22.00,40.00,-34.00,30.00,-36.00,4.00,0.00
8.400,82,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.033392,-0.003792,-0.018592,0.90,95.00,-28.00,-15.00,-40.00,6.00,-40.00,1.00,0.00
8.500,83,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,0.001141,-0.023525,0.20,22.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,0.00
8.600,84,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.028458,-0.038325,-0.003792,-0.018592,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,0.00
8.700,85,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,0.20,27.00,-30.00,-30.00,-40.00,2.00,-40.00,0.00,0.00
8.800,86,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,0.001141,-0.018592,1.00,104.00,-28.00,-15.00,-40.00,8.00,-40.00,1.00,0.00
9.000,87,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,4.00,403.00,-22.00,40.00,-34.00,32.00,-36.00,4.00,0.00
9.100,88,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,6.20,622.00,-16.00,80.00,-30.00,48.00,-32.00,7.00,0.00
9.200,89,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,-0.003792,-0.018592,8.80,885.00,-10.00,130.00,-24.00,70.00,-28.00,10.00,0.00
9.300,90,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.028458,-0.003792,-0.018592,8.80,885.00,-10.00,130.00,-24.00,70.00,-28.00,10.00,0.00
9.400,91,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.023525,-0.033392,0.001141,-0.018592,11.90,1190.00,-4.00,185.00,-18.00,94.00,-24.00,14.00,0.00
9.500,92,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.018592,-0.028458,-0.033392,-0.003792,-0.018592,15.30,1532.00,4.00,245.00,-12.00,122.00,-20.00,18.00,0.00
9.700,93,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.033392,0.001141,-0.018592,23.10,2317.00,22.00,390.00,4.00,184.00,-8.00,27.00,0.00
9.800,94,1,1,1,1,-9999.0000,-9999.0000,-9999.0000,-0.023525,-0.023525,-0.028458,-0.003792,-0.018592,27.50,2751.00,32.00,470.00,12.00,220.00,-2.00,33.00,0.00
