Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
14.600,46,1,1,1,1,26.2800,26.5900,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,81.40,8140.00,156.00,1455.00,114.00,650.00,72.00,97.00,48.00
14.700,47,1,1,1,1,26.2800,26.5900,26.0500,0.001141,-0.003792,-0.003792,0.011007,0.006074,85.10,8512.00,164.00,1520.00,120.00,680.00,78.00,102.00,48.00
14.800,48,1,1,1,1,26.2800,26.5847,26.0500,-0.013659,-0.018592,-0.013659,0.011007,-0.008726,88.50,8850.00,172.00,1585.00,128.00,708.00,82.00,106.00,48.00
15.000,49,1,1,1,1,26.2800,26.5868,26.0500,-0.003792,-0.008726,-0.013659,0.006074,-0.008726,91.50,9149.00,180.00,1635.00,132.00,730.00,88.00,109.00,48.00
15.100,50,1,1,1,1,26.2800,26.5889,26.0500,-0.013659,-0.013659,-0.008726,0.011007,-0.013659,94.00,9407.00,186.00,1685.00,138.00,752.00,90.00,112.00,48.00
15.200,51,1,1,1,1,26.2800,26.5897,26.0500,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,96.20,9621.00,190.00,1725.00,142.00,768.00,94.00,115.00,48.00
15.300,52,1,1,1,1,26.2800,26.5899,26.0500,-0.008726,-0.008726,-0.003792,0.011007,-0.003792,97.80,9788.00,194.00,1755.00,144.00,782.00,96.00,117.00,48.00
15.400,53,1,1,1,1,26.2800,26.5899,26.0500,-0.003792,-0.008726,-0.008726,0.006074,-0.003792,99.00,9908.00,196.00,1775.00,148.00,792.00,98.00,118.00,48.00
15.500,54,1,1,1,1,26.2800,26.5900,26.0500,-0.003792,-0.008726,-0.013659,0.006074,-0.003792,99.00,9908.00,196.00,1775.00,148.00,792.00,98.00,118.00,48.00
15.600,55,1,1,1,1,26.2800,26.5851,26.0500,-0.008726,-0.008726,-0.013659,0.020874,-0.018592,99.70,9978.00,198.00,1790.00,148.00,798.00,98.00,119.00,48.00
15.700,56,1,1,1,1,26.2800,26.5823,26.0500,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,100.00,9999.00,200.00,1790.00,150.00,798.00,100.00,120.00,48.00
15.800,57,1,1,1,1,26.2800,26.5808,26.0500,-0.008726,-0.008726,-0.018592,-0.008726,-0.003792,99.70,9970.00,198.00,1785.00,148.00,796.00,98.00,119.00,48.00
15.900,58,1,1,1,1,26.2800,26.5855,26.0500,-0.013659,-0.018592,-0.023525,0.011007,-0.013659,98.90,9892.00,196.00,1775.00,146.00,790.00,98.00,118.00,48.00
16.000,59,1,1,1,1,26.2726,26.5842,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,95.80,9589.00,190.00,1720.00,142.00,766.00,94.00,115.00,48.00
16.100,60,1,1,1,1,26.2779,26.5883,26.0500,-0.008726,-0.008726,-0.013659,0.015940,-0.008726,93.60,9368.00,184.00,1675.00,136.00,748.00,90.00,112.00,48.00
16.300,61,1,1,1,1,26.2791,26.5893,26.0500,-0.003792,-0.013659,-0.018592,0.015940,0.006074,91.00,9103.00,178.00,1630.00,132.00,728.00,86.00,109.00,48.00
16.400,62,1,1,1,1,26.2796,26.5897,26.0500,-0.008726,-0.008726,-0.013659,0.011007,-0.008726,87.90,8797.00,172.00,1575.00,126.00,702.00,82.00,105.00,48.00
16.500,63,1,1,1,1,26.2799,26.5899,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,84.50,8454.00,164.00,1510.00,120.00,676.00,78.00,101.00,48.00
16.600,64,1,1,1,1,26.2800,26.5900,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,80.70,8075.00,154.00,1440.00,112.00,646.00,72.00,96.00,48.00
16.700,65,1,1,1,1,26.2734,26.5900,26.0500,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,76.60,7666.00,146.00,1365.00,104.00,612.00,66.00,92.00,48.00
16.800,66,1,1,1,1,26.2712,26.5900,26.0500,-0.013659,-0.013659,-0.023525,0.011007,-0.003792,72.30,7231.00,136.00,1285.00,96.00,578.00,60.00,86.00,48.00
16.900,67,1,1,1,1,26.2703,26.5849,26.0500,-0.003792,-0.008726,-0.018592,0.011007,-0.008726,67.70,6773.00,124.00,1205.00,88.00,540.00,54.00,81.00,48.00
17.000,68,1,1,1,1,26.2749,26.5826,26.0500,-0.003792,-0.013659,-0.008726,0.011007,-0.003792,62.90,6298.00,114.00,1115.00,78.00,502.00,48.00,75.00,48.00
17.100,69,1,1,1,1,26.2782,26.5809,26.0500,-0.018592,-0.018592,-0.023525,0.011007,-0.013659,58.00,5809.00,102.00,1030.00,70.00,464.00,40.00,69.00,48.00
17.300,70,1,1,1,1,26.2795,26.5802,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,53.10,5312.00,92.00,935.00,60.00,424.00,34.00,63.00,48.00
17.400,71,1,1,1,1,26.2798,26.5801,26.0500,-0.008726,-0.013659,-0.023525,0.020874,-0.008726,48.10,4813.00,80.00,845.00,50.00,384.00,26.00,57.00,48.00
17.500,72,1,1,1,1,26.2745,26.5800,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,43.10,4315.00,68.00,755.00,40.00,344.00,20.00,51.00,48.00
17.600,73,1,1,1,1,26.2765,26.5800,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,38.20,3824.00,56.00,665.00,32.00,304.00,12.00,45.00,48.00
17.700,74,1,1,1,1,26.2788,26.5855,26.0500,-0.018592,-0.023525,-0.018592,0.011007,-0.008726,33.40,3344.00,46.00,580.00,22.00,266.00,6.00,40.00,48.00
17.800,75,1,1,1,1,26.2796,26.5884,26.0500,0.006074,-0.003792,-0.008726,0.011007,-0.003792,28.80,2882.00,36.00,495.00,14.00,230.00,0.00,34.00,48.00
17.900,76,1,1,1,1,26.2799,26.5896,26.0500,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,28.80,2882.00,36.00,495.00,14.00,230.00,0.00,34.00,48.00
18.000,77,1,1,1,1,26.2799,26.5898,26.0500,-0.008726,-0.018592,-0.023525,0.006074,-0.008726,24.40,2440.00,26.00,415.00,6.00,194.00,-6.00,29.00,48.00
18.100,78,1,1,1,1,26.2800,26.5951,26.0500,-0.013659,-0.018592,-0.023525,-0.003792,-0.008726,20.20,2024.00,16.00,335.00,-2.00,160.00,-12.00,24.00,48.00
18.200,79,1,1,1,1,26.2800,26.5978,26.0477,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,16.30,1638.00,6.00,265.00,-10.00,130.00,-18.00,19.00,48.00
18.300,80,1,1,1,1,26.2800,26.5990,26.0459,-0.008726,-0.018592,-0.023525,0.011007,-0.003792,12.80,1285.00,-2.00,200.00,-16.00,102.00,-22.00,15.00,48.00
18.400,81,1,1,1,1,26.2800,26.5996,26.0481,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,9.60,969.00,-8.00,145.00,-22.00,76.00,-28.00,11.00,48.00
18.500,82,1,1,1,1,26.2800,26.5998,26.0493,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,6.90,694.00,-16.00,95.00,-28.00,54.00,-32.00,8.00,48.00
18.600,83,1,1,1,1,26.2800,26.5999,26.0498,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,4.60,462.00,-20.00,50.00,-32.00,36.00,-34.00,5.00,48.00
18.700,84,1,1,1,1,26.2800,26.6000,26.0499,-0.008726,-0.013659,-0.023525,0.015940,-0.013659,2.70,275.00,-24.00,20.00,-36.00,22.00,-38.00,3.00,48.00
18.800,85,1,1,1,1,26.2800,26.5977,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,1.30,135.00,-28.00,-10.00,-38.00,10.00,-40.00,1.00,48.00
18.900,86,1,1,1,1,26.2800,26.5926,26.0500,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,0.40,44.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,48.00
19.000,87,1,1,1,1,26.2748,26.5911,26.0500,-0.013659,-0.018592,-0.028458,0.011007,-0.013659,0.00,2.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,48.00
19.100,88,1,1,1,1,26.2722,26.5928,26.0500,-0.008726,-0.013659,-0.023525,0.001141,-0.013659,0.10,11.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,48.00
19.200,89,1,1,1,1,26.2710,26.5946,26.0500,-0.008726,-0.013659,-0.018592,0.001141,-0.003792,0.60,69.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,48.00
19.400,90,1,1,1,1,26.2702,26.5909,26.0500,-0.008726,-0.018592,-0.023525,-0.003792,-0.003792,3.30,332.00,-24.00,30.00,-34.00,26.00,-36.00,3.00,48.00
19.500,91,1,1,1,1,26.2701,26.5903,26.0500,-0.008726,-0.018592,-0.013659,0.011007,-0.003792,5.30,534.00,-18.00,65.00,-30.00,42.00,-34.00,6.00,48.00
19.700,92,1,1,1,1,26.2700,26.5901,26.0500,-0.008726,-0.013659,-0.023525,0.001141,-0.003792,7.80,781.00,-14.00,110.00,-26.00,62.00,-30.00,9.00,48.00
19.800,93,1,1,1,1,26.2700,26.5900,26.0500,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,10.60,1070.00,-6.00,165.00,-20.00,84.00,-26.00,12.00,48.00
19.900,94,1,1,1,1,26.2700,26.5900,26.0500,-0.008726,-0.018592,-0.018592,0.011007,-0.008726,13.90,1398.00,2.00,225.00,-14.00,110.00,-22.00,16.00,48.00
20.000,95,1,1,1,1,26.2700,26.5872,26.0500,-0.008726,-0.018592,-0.018592,0.001141,-0.003792,17.60,1762.00,10.00,290.00,-8.00,140.00,-16.00,21.00,48.00
20.200,96,1,1,1,1,26.2700,26.5877,26.0500,-0.018592,-0.023525,-0.028458,0.011007,-0.013659,21.50,2159.00,18.00,360.00,0.00,172.00,-10.00,25.00,48.00
20.300,97,1,1,1,1,26.2700,26.5894,26.0500,-0.023525,-0.028458,-0.028458,0.011007,-0.013659,30.30,3033.00,38.00,520.00,16.00,242.00,2.00,36.00,48.00
20.500,98,1,1,1,1,26.2700,26.5899,26.0500,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,35.00,3502.00,50.00,605.00,26.00,280.00,8.00,42.00,48.00
20.600,99,1,1,1,1,26.2700,26.5899,26.0500,-0.013659,-0.018592,-0.033392,0.011007,-0.003792,39.80,3986.00,60.00,695.00,34.00,318.00,14.00,47.00,48.00
20.700,100,1,1,1,1,26.2700,26.5900,26.0500,-0.008726,-0.013659,-0.023525,0.011007,-0.018592,44.70,4479.00,72.00,785.00,44.00,358.00,22.00,53.00,48.00
20.800,101,1,1,1,1,26.2700,26.5900,26.0555,-0.008726,-0.018592,-0.023525,0.006074,-0.008726,49.70,4979.00,84.00,875.00,54.00,398.00,28.00,59.00,48.00
20.900,102,1,1,1,1,26.2754,26.5900,26.0530,-0.013659,-0.023525,-0.028458,0.011007,-0.008726,54.70,5478.00,96.00,965.00,64.00,438.00,36.00,65.00,48.00
21.000,103,1,1,1,1,26.2787,26.5900,26.0508,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,59.70,5972.00,106.00,1060.00,72.00,476.00,42.00,71.00,48.00
21.100,104,1,1,1,1,26.2794,26.5900,26.0504,-0.023525,-0.028458,-0.033392,0.011007,-0.013659,64.50,6457.00,118.00,1145.00,82.00,516.00,50.00,77.00,48.00
21.200,105,1,1,1,1,26.2799,26.5900,26.0501,-0.013659,-0.018592,-0.028458,0.015940,-0.008726,69.20,6927.00,128.00,1230.00,90.00,554.00,56.00,83.00,48.00
21.300,106,1,1,1,1,26.2800,26.5924,26.0500,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,73.70,7378.00,138.00,1315.00,100.00,590.00,62.00,88.00,48.00
21.500,107,1,1,1,1,26.2800,26.5964,26.0500,0.006074,-0.008726,-0.018592,0.011007,0.006074,78.00,7805.00,148.00,1390.00,108.00,624.00,68.00,93.00,48.00
21.700,108,1,1,1,1,26.2800,26.5994,26.0500,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,85.70,8572.00,166.00,1530.00,122.00,684.00,80.00,102.00,48.00
21.800,109,1,1,1,1,26.2800,26.5998,26.0500,-0.013659,-0.013659,-0.018592,0.011007,-0.008726,89.00,8903.00,174.00,1590.00,128.00,712.00,84.00,106.00,48.00
21.900,110,1,1,1,1,26.2800,26.5999,26.0500,0.006074,-0.003792,-0.008726,0.011007,-0.003792,91.90,9195.00,180.00,1645.00,134.00,734.00,88.00,110.00,48.00
22.000,111,1,1,1,1,26.2800,26.6000,26.0500,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,94.40,9446.00,186.00,1690.00,138.00,754.00,92.00,113.00,48.00
22.100,112,1,1,1,1,26.2800,26.6000,26.0432,-0.008726,-0.018592,-0.018592,0.015940,-0.008726,98.10,9812.00,194.00,1760.00,146.00,784.00,96.00,117.00,48.00
22.200,113,1,1,1,1,26.2800,26.6000,26.0415,-0.013659,-0.013659,-0.018592,0.015940,-0.018592,99.20,9923.00,198.00,1780.00,148.00,792.00,98.00,119.00,48.00
22.400,114,1,1,1,1,26.2800,26.6000,26.0406,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,99.20,9923.00,198.00,1780.00,148.00,792.00,98.00,119.00,48.00
22.500,115,1,1,1,1,26.2800,26.5932,26.0402,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,99.90,9998.00,198.00,1790.00,148.00,798.00,98.00,119.00,48.00
22.700,116,1,1,1,1,26.2800,26.5908,26.0456,-0.013659,-0.018592,-0.028458,0.011007,-0.013659,99.60,9960.00,198.00,1785.00,148.00,796.00,98.00,119.00,48.00
22.800,117,1,1,1,1,26.2800,26.5902,26.0489,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,98.70,9873.00,196.00,1770.00,146.00,788.00,98.00,118.00,48.00
22.900,118,1,1,1,1,26.2800,26.5901,26.0495,-0.013659,-0.018592,-0.018592,0.011007,-0.003792,97.30,9738.00,192.00,1745.00,144.00,778.00,96.00,116.00,48.00
23.000,119,1,1,1,1,26.2800,26.5900,26.0498,-0.013659,-0.023525,-0.023525,0.011007,-0.008726,95.50,9555.00,188.00,1710.00,140.00,764.00,92.00,114.00,48.00
23.100,120,1,1,1,1,26.2800,26.5900,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,90.50,9054.00,178.00,1620.00,132.00,724.00,86.00,108.00,48.00
23.200,121,1,1,1,1,26.2800,26.5900,26.0500,-0.013659,-0.018592,-0.018592,0.011007,-0.013659,87.40,8742.00,170.00,1565.00,126.00,698.00,82.00,104.00,48.00
23.400,122,1,1,1,1,26.2800,26.5973,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,83.90,8392.00,162.00,1500.00,118.00,670.00,76.00,100.00,48.00
23.500,123,1,1,1,1,26.2800,26.5988,26.0500,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,80.00,8009.00,154.00,1430.00,112.00,640.00,72.00,96.00,48.00
23.600,124,1,1,1,1,26.2800,26.5995,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.013659,75.90,7595.00,144.00,1355.00,104.00,606.00,66.00,91.00,48.00
23.700,125,1,1,1,1,26.2854,26.5919,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,71.50,7155.00,134.00,1275.00,94.00,572.00,60.00,85.00,48.00
23.800,126,1,1,1,1,26.2880,26.5908,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,66.90,6694.00,122.00,1190.00,86.00,534.00,52.00,80.00,48.00
24.000,127,1,1,1,1,26.2892,26.5903,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,62.10,6216.00,112.00,1100.00,78.00,496.00,46.00,74.00,48.00
24.100,128,1,1,1,1,26.2961,26.5901,26.0500,-0.008726,-0.013659,-0.013659,0.006074,-0.008726,57.20,5726.00,100.00,1015.00,68.00,458.00,40.00,68.00,48.00
24.200,129,1,1,1,1,26.2990,26.5900,26.0500,-0.003792,-0.013659,-0.013659,0.001141,-0.003792,47.20,4729.00,78.00,830.00,48.00,378.00,26.00,56.00,48.00
24.300,130,1,1,1,1,26.2998,26.5900,26.0500,-0.008726,-0.013659,-0.018592,0.001141,-0.008726,42.30,4232.00,66.00,740.00,40.00,338.00,18.00,50.00,48.00
24.500,131,1,1,1,1,26.2947,26.5900,26.0500,-0.008726,-0.018592,-0.018592,0.006074,-0.003792,37.40,3742.00,56.00,650.00,30.00,298.00,12.00,44.00,48.00
24.600,132,1,1,1,1,26.2919,26.5900,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,32.60,3265.00,44.00,565.00,22.00,260.00,4.00,39.00,48.00
24.700,133,1,1,1,1,26.2907,26.5900,26.0500,-0.013659,-0.018592,-0.013659,0.011007,-0.038325,28.00,2806.00,34.00,480.00,12.00,224.00,-2.00,33.00,48.00
24.800,134,1,1,1,1,26.2902,26.5964,26.0500,-0.013659,-0.013659,-0.018592,0.011007,-0.008726,23.60,2368.00,24.00,400.00,4.00,188.00,-8.00,28.00,48.00
24.900,135,1,1,1,1,26.2901,26.5991,26.0500,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,23.60,2368.00,24.00,400.00,4.00,188.00,-8.00,28.00,48.00
25.000,136,1,1,1,1,26.2900,26.5996,26.0500,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,19.50,1957.00,14.00,325.00,-4.00,156.00,-14.00,23.00,48.00
25.100,137,1,1,1,1,26.2872,26.5998,26.0500,-0.013659,-0.018592,-0.018592,0.006074,-0.013659,15.70,1576.00,6.00,255.00,-12.00,126.00,-18.00,18.00,48.00
25.200,138,1,1,1,1,26.2833,26.5999,26.0500,-0.008726,-0.013659,-0.013659,-0.003792,-0.013659,12.30,1229.00,-2.00,190.00,-18.00,98.00,-24.00,14.00,48.00
25.300,139,1,1,1,1,26.2814,26.5942,26.0500,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,9.20,920.00,-10.00,135.00,-24.00,72.00,-28.00,11.00,48.00
25.400,140,1,1,1,1,26.2806,26.5917,26.0500,-0.008726,-0.013659,-0.013659,0.006074,-0.008726,6.50,652.00,-16.00,85.00,-28.00,52.00,-32.00,7.00,48.00
25.500,141,1,1,1,1,26.2802,26.5906,26.0500,-0.008726,-0.013659,-0.013659,0.006074,0.011007,4.20,427.00,-22.00,45.00,-32.00,34.00,-36.00,5.00,48.00
25.600,142,1,1,1,1,26.2800,26.5901,26.0500,-0.008726,-0.013659,-0.013659,-0.008726,-0.003792,1.10,116.00,-28.00,-10.00,-38.00,8.00,-40.00,1.00,48.00
25.700,143,1,1,1,1,26.2745,26.5900,26.0500,-0.008726,-0.018592,-0.013659,0.011007,0.001141,0.30,33.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,48.00
